1613173555365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613173555495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613173555736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613173555896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613173555907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613173555931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613173555982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613173556042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613173556060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613173556162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613173556216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613173556282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613173556629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613173556702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613173556765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613173556805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613173556820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613173557022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613173557133	0.0	0.0	0.0	0.0	0.0	0.0	58.8235294117647	0.0	0.0	0.0	0.0	0.0
1613173557151	0.0	0.0	0.0	0.0	0.0	0.0	58.8235294117647	0.0	0.0	0.0	0.0	0.0
1613173557187	0.0	0.0	0.0	0.0	0.0	0.0	105.55555555555556	0.0	0.0	0.0	0.0	0.0
1613173557199	0.0	0.0	0.0	0.0	0.0	0.0	105.55555555555556	0.0	0.0	0.0	0.0	0.0
1613173557223	0.0	0.0	0.0	0.0	0.0	0.0	105.55555555555556	0.0	0.0	0.0	0.0	0.0
1613173557307	0.0	0.0	0.0	0.0	0.0	0.0	185.0	0.0	0.0	0.0	0.0	0.0
1613173557317	0.0	0.0	0.0	0.0	0.0	0.0	185.0	0.0	0.0	0.0	0.0	0.0
1613173557431	0.0	0.0	0.0	0.0	0.0	0.0	231.8181818181818	0.0	0.0	0.0	0.0	0.0
1613173557451	0.0	0.0	0.0	0.0	0.0	0.0	231.8181818181818	0.0	0.0	0.0	0.0	0.0
1613173557571	0.0	0.0	0.0	0.0	0.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0
1613173557727	0.0	0.0	0.0	0.0	0.0	0.0	336.6666666666667	0.0	0.0	0.0	0.0	0.0
1613173557750	0.0	0.0	0.0	0.0	0.0	0.0	336.6666666666667	0.0	0.0	0.0	0.0	0.0
1613173557833	0.0	0.0	0.0	0.0	0.0	0.0	340.625	0.0	0.0	0.0	0.0	0.0
1613173557867	0.0	0.0	0.0	0.0	0.0	0.0	340.625	0.0	0.0	0.0	0.0	0.0
1613173557912	0.0	0.0	0.0	0.0	0.0	0.0	340.625	0.0	0.0	0.0	0.0	0.0
1613173558071	0.0	0.0	0.0	0.0	0.0	0.0	294.5945945945946	0.0	0.0	0.0	0.0	0.0
1613173558122	0.0	0.0	0.0	0.0	0.0	0.0	294.5945945945946	0.0	0.0	0.0	0.0	0.0
1613173558176	0.0	0.0	0.0	0.0	0.0	0.0	272.5	0.0	0.0	0.0	0.0	0.0
1613173558203	0.0	0.0	0.0	0.0	0.0	0.0	272.5	0.0	0.0	0.0	0.0	0.0
1613173558232	0.0	0.0	0.0	0.0	0.0	0.0	272.5	0.0	0.0	0.0	0.0	0.0
1613173558286	0.0	0.0	0.0	0.0	0.0	0.0	323.25581395348837	0.0	0.0	0.0	0.0	0.0
1613173558295	0.0	0.0	0.0	0.0	0.0	0.0	338.6363636363636	0.0	0.0	0.0	0.0	0.0
