1563642965866	2.0	2.0	1.0	0.0	1.0	2.0	
1563643017056	2.0	1.0	1.0	0.0	1.0	2.0	
1563643071936	2.0	2.0	1.0	0.0	1.0	2.0	
1563643124816	2.0	2.0	1.0	0.0	1.0	2.0	
1563643179648	2.0	2.0	1.0	0.0	1.0	2.0	
1563643231097	2.0	2.0	2.0	0.0	0.0	2.0	
1563643287603	2.0	2.0	1.0	0.0	1.0	2.0	
1563643339646	2.0	2.0	1.0	0.0	1.0	2.0	
1563643394305	2.0	2.0	1.0	0.0	1.0	2.0	
1563643446941	2.0	2.0	1.0	0.0	1.0	0.0	
1563643501197	2.0	1.0	0.0	1.0	0.0	2.0	
1563643555311	2.0	2.0	1.0	0.0	1.0	2.0	
1563643607938	2.0	2.0	1.0	0.0	1.0	2.0	
1563643660103	2.0	1.0	0.0	0.0	0.0	1.0	
1563643716691	2.0	2.0	2.0	0.0	0.0	2.0	
1563643769555	2.0	2.0	1.0	0.0	1.0	2.0	
1563643823544	2.0	2.0	1.0	0.0	1.0	2.0	
1563643876778	2.0	2.0	2.0	0.0	1.0	2.0	
1563643930833	2.0	1.0	0.0	0.0	0.0	1.0	
1563643984851	2.0	2.0	1.0	0.0	1.0	2.0	
1563644037926	2.0	2.0	1.0	0.0	1.0	2.0	
1563644090749	2.0	2.0	1.0	0.0	1.0	2.0	
1563644144922	2.0	2.0	1.0	0.0	1.0	2.0	
1563644199141	2.0	2.0	1.0	0.0	1.0	2.0	
1563644251894	2.0	2.0	1.0	0.0	1.0	2.0	
1563644304819	2.0	2.0	1.0	0.0	1.0	2.0	
1563644360094	2.0	2.0	1.0	0.0	1.0	2.0	
1563644414167	2.0	2.0	1.0	0.0	1.0	2.0	
1563644465784	2.0	2.0	0.0	1.0	0.0	1.0	
1563644520653	2.0	2.0	1.0	0.0	1.0	2.0	
1563644574649	2.0	2.0	2.0	0.0	0.0	2.0	
1563644625980	2.0	2.0	0.0	0.0	1.0	2.0	
1563644681180	2.0	2.0	1.0	0.0	1.0	2.0	
1563644735256	2.0	2.0	1.0	0.0	1.0	2.0	
1563644788896	2.0	2.0	1.0	0.0	1.0	2.0	
1563644840964	2.0	2.0	1.0	0.0	1.0	2.0	
1563644895805	2.0	2.0	1.0	0.0	1.0	2.0	
1563644949963	2.0	2.0	1.0	0.0	1.0	2.0	
1563645001445	2.0	2.0	1.0	0.0	1.0	2.0	
1563645057326	2.0	2.0	1.0	0.0	1.0	2.0	
1563645109753	2.0	2.0	2.0	0.0	0.0	1.0	
1563645162857	2.0	2.0	1.0	0.0	1.0	2.0	
1563645218338	2.0	2.0	1.0	0.0	1.0	2.0	
1563645272898	2.0	2.0	1.0	0.0	1.0	2.0	
1563645326044	2.0	2.0	1.0	0.0	1.0	2.0	
1563645378132	2.0	2.0	1.0	0.0	1.0	2.0	
1563645430946	2.0	2.0	1.0	0.0	1.0	2.0	
1563645486724	2.0	2.0	2.0	0.0	1.0	2.0	
1563645539657	2.0	2.0	1.0	0.0	1.0	2.0	
1563645592286	2.0	2.0	1.0	0.0	1.0	2.0	
1563645647562	2.0	2.0	1.0	0.0	1.0	2.0	
1563645700795	2.0	2.0	1.0	0.0	1.0	2.0	
1563645754271	2.0	2.0	1.0	0.0	1.0	2.0	
1563645808383	2.0	2.0	1.0	0.0	2.0	2.0	
1563645861861	2.0	2.0	0.0	1.0	0.0	2.0	
1563645914172	2.0	2.0	1.0	0.0	1.0	2.0	
1563645966445	2.0	1.0	0.0	1.0	2.0	2.0	
1563646020485	2.0	2.0	1.0	0.0	1.0	2.0	
1563646075988	2.0	2.0	1.0	0.0	1.0	2.0	
1563646128281	2.0	2.0	1.0	0.0	1.0	2.0	
1563646182806	2.0	2.0	1.0	0.0	1.0	2.0	
1563646237922	2.0	2.0	0.0	0.0	0.0	2.0	
1563646290209	2.0	2.0	1.0	0.0	1.0	2.0	
1563646344682	2.0	2.0	1.0	0.0	1.0	2.0	
1563646400226	2.0	2.0	1.0	0.0	1.0	2.0	
1563646452143	2.0	2.0	0.0	0.0	0.0	2.0	
1563646502901	2.0	2.0	0.0	1.0	0.0	2.0	
1563646557555	2.0	2.0	1.0	0.0	1.0	2.0	
1563646610831	2.0	2.0	1.0	0.0	1.0	2.0	
1563646667233	2.0	2.0	1.0	0.0	1.0	2.0	
1563646718890	2.0	2.0	1.0	0.0	1.0	2.0	
1563646773878	2.0	2.0	0.0	2.0	0.0	2.0	
1563646824587	2.0	2.0	1.0	0.0	1.0	2.0	
1563646881996	2.0	2.0	1.0	0.0	1.0	2.0	
1563646934488	2.0	1.0	0.0	0.0	1.0	2.0	
1563646986018	2.0	2.0	1.0	0.0	1.0	2.0	
1563647042068	2.0	2.0	1.0	0.0	1.0	2.0	
1563647094861	2.0	2.0	2.0	0.0	1.0	1.0	
1563647149164	2.0	2.0	1.0	0.0	1.0	2.0	
1563647204097	2.0	2.0	1.0	0.0	1.0	2.0	
1563647256320	2.0	2.0	1.0	0.0	1.0	2.0	
