1613216840654	2.0	2.0	2.0	2.0	2.0	2.0	
1613216897561	2.0	2.0	2.0	2.0	2.0	2.0	
1613216949650	2.0	2.0	2.0	2.0	2.0	2.0	
1613217003789	2.0	2.0	2.0	2.0	2.0	2.0	
1613217062521	2.0	2.0	2.0	2.0	2.0	2.0	
1613217112650	2.0	2.0	2.0	2.0	2.0	2.0	
1613217168888	2.0	2.0	2.0	2.0	2.0	2.0	
1613217223831	2.0	2.0	2.0	2.0	2.0	2.0	
1613217278036	2.0	2.0	2.0	2.0	2.0	2.0	
1613217333693	2.0	2.0	2.0	2.0	2.0	2.0	
1613217388251	2.0	2.0	2.0	2.0	2.0	2.0	
1613217443338	2.0	2.0	2.0	2.0	2.0	2.0	
1613217496210	2.0	2.0	2.0	2.0	2.0	2.0	
1613217559613	2.0	2.0	2.0	2.0	2.0	2.0	
1613217611959	2.0	2.0	2.0	2.0	2.0	2.0	
1613217665020	2.0	2.0	2.0	2.0	2.0	2.0	
1613217720526	2.0	2.0	2.0	2.0	2.0	2.0	
1613217774108	2.0	2.0	2.0	2.0	2.0	2.0	
1613217830849	2.0	2.0	2.0	2.0	2.0	2.0	
1613217882579	2.0	2.0	2.0	2.0	2.0	2.0	
1613217939352	2.0	2.0	2.0	2.0	2.0	2.0	
1613217995280	2.0	2.0	2.0	2.0	2.0	2.0	
1613218048609	2.0	2.0	2.0	2.0	2.0	2.0	
1613218105053	2.0	2.0	2.0	2.0	2.0	2.0	
1613218159161	2.0	2.0	2.0	2.0	2.0	2.0	
1613218214453	2.0	2.0	2.0	2.0	2.0	2.0	
1613218268450	2.0	2.0	2.0	2.0	2.0	2.0	
1613218323420	2.0	2.0	2.0	2.0	2.0	2.0	
1613218376782	2.0	2.0	2.0	2.0	2.0	2.0	
1613218433156	2.0	2.0	2.0	2.0	2.0	2.0	
1613218488417	2.0	2.0	2.0	2.0	2.0	2.0	
1613218542833	2.0	2.0	2.0	2.0	2.0	2.0	
1613218597662	2.0	2.0	2.0	2.0	2.0	2.0	
