1563761476142	2.0	2.0	1.0	0.0	1.0	2.0	
1563761525693	2.0	2.0	0.0	0.0	0.0	2.0	
1563761578952	2.0	2.0	1.0	0.0	1.0	2.0	
1563761634136	2.0	2.0	1.0	0.0	1.0	2.0	
1563761687424	2.0	2.0	1.0	0.0	1.0	2.0	
1563761741168	2.0	2.0	1.0	0.0	1.0	2.0	
1563761795338	2.0	2.0	1.0	0.0	0.0	1.0	
1563761848941	2.0	2.0	2.0	0.0	0.0	2.0	
1563761902130	2.0	2.0	1.0	0.0	1.0	2.0	
1563761954657	2.0	2.0	1.0	0.0	1.0	2.0	
1563762009674	2.0	2.0	1.0	0.0	1.0	2.0	
1563762063086	2.0	2.0	0.0	0.0	0.0	2.0	
1563762117238	2.0	2.0	1.0	0.0	1.0	2.0	
1563762170526	2.0	2.0	1.0	0.0	1.0	2.0	
1563762223429	2.0	2.0	1.0	0.0	1.0	2.0	
1563762276318	2.0	2.0	1.0	0.0	1.0	2.0	
1563762330992	2.0	2.0	1.0	0.0	1.0	2.0	
1563762385184	2.0	2.0	1.0	0.0	0.0	2.0	
1563762437953	2.0	2.0	0.0	1.0	0.0	2.0	
1563762490748	2.0	2.0	1.0	0.0	1.0	2.0	
1563762546329	2.0	2.0	1.0	0.0	1.0	2.0	
1563762600250	2.0	2.0	1.0	0.0	1.0	2.0	
1563762655341	2.0	2.0	1.0	0.0	1.0	2.0	
1563762707432	2.0	2.0	1.0	0.0	1.0	2.0	
1563762760607	2.0	2.0	1.0	0.0	1.0	2.0	
1563762814700	2.0	2.0	1.0	0.0	1.0	2.0	
1563762868173	2.0	2.0	1.0	0.0	1.0	2.0	
1563762921430	2.0	2.0	1.0	0.0	1.0	2.0	
1563762975313	2.0	2.0	0.0	1.0	2.0	2.0	
1563763027531	2.0	2.0	1.0	0.0	1.0	2.0	
1563763084142	2.0	2.0	1.0	0.0	1.0	2.0	
1563763137108	2.0	2.0	1.0	0.0	0.0	2.0	
1563763189475	2.0	2.0	0.0	1.0	0.0	1.0	
1563763243906	2.0	2.0	1.0	0.0	1.0	2.0	
1563763299192	2.0	2.0	1.0	0.0	1.0	2.0	
1563763350245	2.0	2.0	1.0	0.0	1.0	2.0	
1563763405749	2.0	2.0	1.0	0.0	1.0	2.0	
1563763459558	2.0	2.0	1.0	0.0	1.0	2.0	
1563763512196	2.0	2.0	0.0	1.0	2.0	2.0	
1563763566835	2.0	2.0	1.0	0.0	1.0	2.0	
1563763618163	2.0	2.0	1.0	0.0	1.0	2.0	
1563763673304	2.0	2.0	1.0	0.0	0.0	2.0	
1563763727662	2.0	2.0	1.0	0.0	1.0	2.0	
1563763779838	2.0	2.0	1.0	0.0	1.0	2.0	
1563763835410	2.0	2.0	1.0	0.0	1.0	2.0	
1563763886048	2.0	2.0	1.0	0.0	1.0	2.0	
1563763942199	2.0	2.0	1.0	0.0	1.0	2.0	
1563763994852	2.0	1.0	0.0	0.0	0.0	1.0	
1563764047911	2.0	2.0	2.0	0.0	0.0	2.0	
1563764102739	2.0	2.0	0.0	0.0	0.0	2.0	
1563764157290	2.0	2.0	1.0	0.0	1.0	2.0	
