1563719021704	2.0	2.0	2.0	2.0	2.0	2.0	
1563719074139	2.0	2.0	2.0	2.0	2.0	2.0	
1563719127347	2.0	2.0	2.0	2.0	2.0	2.0	
1563719181249	2.0	2.0	2.0	2.0	2.0	2.0	
1563719238182	2.0	2.0	2.0	2.0	2.0	2.0	
1563719292030	2.0	2.0	2.0	2.0	2.0	2.0	
1563719345300	2.0	2.0	2.0	2.0	2.0	2.0	
1563719396112	2.0	2.0	2.0	2.0	2.0	2.0	
1563719455242	2.0	2.0	2.0	2.0	2.0	2.0	
1563719504974	2.0	2.0	2.0	2.0	2.0	2.0	
1563719562223	2.0	2.0	2.0	2.0	2.0	2.0	
1563719621844	2.0	2.0	2.0	2.0	2.0	2.0	
1563719668784	2.0	2.0	2.0	2.0	2.0	2.0	
1563719722413	2.0	2.0	2.0	2.0	2.0	2.0	
1563719778838	2.0	2.0	2.0	2.0	2.0	2.0	
1563719830158	2.0	2.0	2.0	2.0	2.0	2.0	
1563719886429	2.0	2.0	2.0	2.0	2.0	2.0	
1563719939296	2.0	2.0	2.0	2.0	2.0	2.0	
1563719990182	2.0	2.0	2.0	2.0	2.0	2.0	
1563720043010	2.0	2.0	2.0	2.0	2.0	2.0	
1563720094889	2.0	2.0	2.0	2.0	2.0	2.0	
1563720151152	2.0	2.0	2.0	2.0	2.0	2.0	
1563720204895	2.0	2.0	2.0	2.0	2.0	2.0	
1563720259132	2.0	2.0	2.0	2.0	2.0	2.0	
1563720311904	2.0	2.0	2.0	2.0	2.0	2.0	
1563720366131	2.0	2.0	2.0	2.0	2.0	2.0	
1563720416109	2.0	2.0	2.0	2.0	2.0	2.0	
1563720469991	2.0	2.0	2.0	2.0	2.0	2.0	
1563720530101	2.0	2.0	2.0	2.0	2.0	2.0	
1563720579221	2.0	2.0	2.0	2.0	2.0	2.0	
1563720633312	2.0	2.0	2.0	2.0	2.0	2.0	
1563720686154	2.0	2.0	2.0	2.0	2.0	2.0	
1563720741271	2.0	2.0	2.0	2.0	2.0	2.0	
1563720795306	2.0	2.0	2.0	2.0	2.0	2.0	
1563720847574	2.0	2.0	2.0	2.0	2.0	2.0	
1563720899852	2.0	2.0	2.0	2.0	2.0	2.0	
1563720954502	2.0	2.0	2.0	2.0	2.0	2.0	
1563721009178	2.0	2.0	2.0	2.0	2.0	2.0	
1563721062927	2.0	2.0	2.0	2.0	2.0	2.0	
1563721116344	2.0	2.0	2.0	2.0	2.0	2.0	
1563721167326	2.0	2.0	2.0	2.0	2.0	2.0	
1563721220827	2.0	2.0	2.0	2.0	2.0	2.0	
1563721274730	2.0	2.0	2.0	2.0	2.0	2.0	
1563721330433	2.0	2.0	2.0	2.0	2.0	2.0	
1563721384216	2.0	2.0	2.0	2.0	2.0	2.0	
1563721439059	2.0	2.0	2.0	2.0	2.0	2.0	
1563721490611	2.0	2.0	2.0	2.0	2.0	2.0	
1563721543082	2.0	2.0	2.0	2.0	2.0	2.0	
1563721597213	2.0	2.0	2.0	2.0	2.0	2.0	
1563721652356	2.0	2.0	2.0	2.0	2.0	2.0	
1563721706508	2.0	2.0	2.0	2.0	2.0	2.0	
1563721758270	2.0	2.0	2.0	2.0	2.0	2.0	
1563721815443	2.0	2.0	2.0	2.0	2.0	2.0	
1563721868476	2.0	2.0	2.0	2.0	2.0	2.0	
1563721919084	2.0	2.0	2.0	2.0	2.0	2.0	
1563721975508	2.0	2.0	2.0	2.0	2.0	2.0	
1563722028831	2.0	2.0	2.0	2.0	2.0	2.0	
1563722089604	2.0	2.0	2.0	2.0	2.0	2.0	
1563722137618	2.0	2.0	2.0	2.0	2.0	2.0	
1563722193186	2.0	2.0	2.0	2.0	2.0	2.0	
1563722244654	2.0	2.0	2.0	2.0	2.0	2.0	
1563722301425	2.0	2.0	2.0	2.0	2.0	2.0	
1563722356273	2.0	2.0	2.0	2.0	2.0	2.0	
1563722409100	2.0	2.0	2.0	2.0	2.0	2.0	
1563722461298	2.0	2.0	2.0	2.0	2.0	2.0	
1563722516191	2.0	2.0	2.0	2.0	2.0	2.0	
1563722568586	2.0	2.0	2.0	2.0	2.0	2.0	
1563722618762	2.0	2.0	2.0	2.0	2.0	2.0	
1563722673034	2.0	2.0	2.0	2.0	2.0	2.0	
1563722728519	2.0	2.0	2.0	2.0	2.0	2.0	
1563722784652	2.0	2.0	2.0	2.0	2.0	2.0	
1563722837383	2.0	2.0	2.0	2.0	2.0	2.0	
1563722892022	2.0	2.0	2.0	2.0	2.0	2.0	
1563722945461	2.0	2.0	2.0	2.0	2.0	2.0	
1563723001819	2.0	2.0	2.0	2.0	2.0	2.0	
1563723057627	2.0	2.0	2.0	2.0	2.0	2.0	
1563723108622	2.0	2.0	2.0	2.0	2.0	2.0	
1563723163106	2.0	2.0	2.0	2.0	2.0	2.0	
1563723215605	2.0	2.0	2.0	2.0	2.0	2.0	
1563723274726	2.0	2.0	2.0	2.0	2.0	2.0	
1563723323651	2.0	2.0	2.0	2.0	2.0	2.0	
1563723381707	2.0	2.0	2.0	2.0	2.0	2.0	
1563723434400	2.0	2.0	2.0	2.0	2.0	2.0	
1563723490577	2.0	2.0	2.0	2.0	2.0	2.0	
1563723540037	2.0	2.0	2.0	2.0	2.0	2.0	
1563723591902	2.0	2.0	2.0	2.0	2.0	2.0	
1563723649323	2.0	2.0	2.0	2.0	2.0	2.0	
1563723698867	2.0	2.0	2.0	2.0	2.0	2.0	
1563723756989	2.0	2.0	2.0	2.0	2.0	2.0	
1563723809652	2.0	2.0	2.0	2.0	2.0	2.0	
